Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Subject,Recorded_Message_Or_Robocall
2762998663,2018-03-05 12:18:13,2018-03-05 09:12:00,Springfield,Oregon,"Reducing your debt (credit cards, mortgage, student loans)",Y
4132160127,2018-03-05 12:18:17,2018-03-05 22:33:00,Framingham,Massachusetts,Medical  & prescriptions,Y
5743071714,2018-03-05 12:18:18,2018-03-05 11:44:00,Miami,Florida,Computer  & technical support,Y
5059636122,2018-03-05 12:18:21,2018-03-05 08:49:00,Albuqueruque,New Mexico,"Lotteries, prizes  & sweepstakes",N
2394558375,2018-03-05 12:18:31,2018-03-05 12:12:00,,Florida,"Calls pretending to be government, businesses, or family and friends",N
2134408139,2018-03-05 12:18:33,2018-03-05 12:14:00,,California,Vacation  & timeshares,Y
2032451455,2018-03-05 12:18:35,2018-03-02 00:00:00,Madison,California,No Subject Provided,N
8003784895,2018-03-05 12:18:36,2018-03-05 12:12:00,,New York,No Subject Provided,Y
3463090116,2018-03-05 12:18:36,2018-03-05 11:42:00,Bradenton,Florida,No Subject Provided,Y
3158880524,2018-03-05 12:18:39,2018-03-05 12:08:00,Murrells inlet,South Carolina,"Calls pretending to be government, businesses, or family and friends",Y
2762998663,2018-03-05 12:18:39,2018-03-05 11:15:00,,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
8443251715,2018-03-05 12:18:40,2018-02-28 15:27:00,Colorado Springs,Colorado,No Subject Provided,Y
2672936228,2018-03-05 12:18:41,2018-03-05 08:48:00,Melrose Park,Pennsylvania,Charities,Y
8182541070,2018-03-05 12:18:42,2018-03-05 11:04:00,Watauga,Texas,"Calls pretending to be government, businesses, or family and friends",Y
2408371030,2018-03-05 12:18:42,2018-03-05 11:15:00,sandusky,Ohio,No Subject Provided,N
7037000003,2018-03-05 12:18:43,2018-03-05 11:49:00,,Virginia,Home improvement  & cleaning,Y
7033151452,2018-03-05 12:18:49,2018-03-01 17:09:00,,Virginia,Warranties  & protection plans,Y
7574532188,2018-03-05 12:18:53,2018-02-10 00:00:00,RESTON,Virginia,No Subject Provided,Y
8133200315,2018-03-05 12:19:01,2018-03-05 11:11:00,,Florida,No Subject Provided,Y
4027403744,2018-03-05 12:19:02,2018-03-05 09:30:00,,Nebraska,"Reducing your debt (credit cards, mortgage, student loans)",Y
9783948925,2018-03-05 12:19:07,2018-03-05 11:15:00,Austin,Texas,Computer  & technical support,Y
2394558375,2018-03-05 12:19:11,2018-03-02 12:07:00,,Florida,"Calls pretending to be government, businesses, or family and friends",N
7636891580,2018-03-05 12:19:14,2018-03-05 10:05:00,CAMBRIDGE,Minnesota,Vacation  & timeshares,Y
2028970530,2018-03-05 12:19:14,2017-12-11 14:46:00,HENDERSON,Nevada,"Calls pretending to be government, businesses, or family and friends",Y
3475742289,2018-03-05 12:19:16,2018-02-27 11:25:00,,Ohio,Medical  & prescriptions,Y
5173491259,2018-03-05 12:19:17,2018-03-05 11:10:00,,Texas,No Subject Provided,Y
9376260854,2018-03-05 12:19:19,2018-03-05 11:15:00,,Ohio,Other,Y
5013651949,2018-03-05 12:19:21,2018-02-26 12:03:00,washington,Pennsylvania,Vacation  & timeshares,Y
6194002928,2018-03-05 12:19:23,2018-03-05 09:14:00,Rancho Santa Fe,California,Vacation  & timeshares,Y
5418502812,2018-03-05 12:19:23,2018-03-05 09:13:00,,Oregon,Medical  & prescriptions,Y
5713663118,2018-03-05 12:19:31,2018-02-14 00:00:00,RESTON,Virginia,No Subject Provided,Y
9018600250,2018-03-05 12:19:31,2018-03-05 11:07:00,Memphis,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",N
8779614414,2018-03-05 12:19:32,2018-03-05 11:01:00,,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
9292070908,2018-03-05 12:19:32,2018-02-28 13:48:00,Bowling Green,Ohio,No Subject Provided,Y
5169338194,2018-03-05 12:19:33,2018-03-05 12:15:00,Massapequa,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
3052398313,2018-03-05 12:19:43,2018-03-05 08:58:00,Scio,Oregon,"Calls pretending to be government, businesses, or family and friends",Y
4132137106,2018-03-05 12:19:46,2018-03-05 11:42:00,,Pennsylvania,Medical  & prescriptions,Y
4132137106,2018-03-05 12:19:47,2018-03-05 12:11:00,,New Hampshire,No Subject Provided,Y
2032454856,2018-03-05 12:19:48,2018-03-05 11:00:00,Madison,California,No Subject Provided,N
4074507980,2018-03-05 12:19:48,2018-03-05 12:17:00,Orlando,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
9209017277,2018-03-05 12:19:50,2018-03-05 11:15:00,Two Rivers,Wisconsin,"Reducing your debt (credit cards, mortgage, student loans)",Y
8453239261,2018-03-05 12:19:51,2018-03-05 12:17:00,,New York,Vacation  & timeshares,Y
4012161735,2018-03-05 12:19:51,2018-03-05 08:17:00,,New Hampshire,No Subject Provided,Y
7192702916,2018-03-05 12:19:52,2018-03-05 00:00:00,,Maryland,No Subject Provided,N
2064587537,2018-03-05 12:20:00,2018-03-05 11:11:00,Ofallon,Missouri,"Calls pretending to be government, businesses, or family and friends",Y
7192702916,2018-03-05 12:20:06,2018-03-05 00:00:00,,Maryland,No Subject Provided,N
2132213707,2018-03-05 12:20:06,2018-03-05 10:16:00,Stevensville,Montana,No Subject Provided,N
6033131911,2018-03-05 12:20:06,2018-03-05 11:35:00,,New Hampshire,No Subject Provided,Y
5743071714,2018-03-05 12:20:07,2018-03-05 12:09:00,Lakewood,New Jersey,Other,Y
8884086913,2018-03-05 12:20:12,2018-03-05 11:13:00,Houston,Texas,"Calls pretending to be government, businesses, or family and friends",N
7023893889,2018-03-05 12:20:13,2018-03-05 12:15:00,Gainesville,Florida,"Calls pretending to be government, businesses, or family and friends",N
5053696122,2018-03-05 12:20:14,2018-03-05 09:10:00,Albuqueruque,New Mexico,"Lotteries, prizes  & sweepstakes",N
7018569452,2018-03-05 12:20:14,2018-03-05 11:05:00,Rogers,Minnesota,Computer  & technical support,Y
3017495325,2018-03-05 12:20:14,2018-03-05 08:30:00,,California,No Subject Provided,N
5713661878,2018-03-05 12:20:15,2018-02-22 00:00:00,RESTON,Virginia,No Subject Provided,Y
4702087861,2018-03-05 12:20:20,2018-03-05 10:59:00,Tyler,Texas,No Subject Provided,Y
5105136767,2018-03-05 12:20:25,2018-03-05 09:18:00,,California,No Subject Provided,Y
8142584251,2018-03-05 12:20:26,2018-03-03 09:01:00,,Pennsylvania,No Subject Provided,Y
4346587604,2018-03-05 12:20:31,2018-03-05 10:58:00,Stephens city,Virginia,No Subject Provided,Y
2032198112,2018-03-05 12:20:31,2018-03-05 12:16:00,Shelton,Connecticut,"Reducing your debt (credit cards, mortgage, student loans)",Y
3236121127,2018-03-05 12:20:37,2018-03-05 09:16:00,,California,No Subject Provided,Y
6512145614,2018-03-05 12:20:39,2018-03-05 11:14:00,,Minnesota,"Reducing your debt (credit cards, mortgage, student loans)",Y
4437604722,2018-03-05 12:20:45,2018-03-05 00:00:00,,Maryland,No Subject Provided,N
3347019951,2018-03-05 12:20:45,2018-03-05 00:09:00,Mcdonough,Georgia,"Reducing your debt (credit cards, mortgage, student loans)",Y
2035147374,2018-03-05 12:20:47,2018-03-02 00:00:00,Madison,California,No Subject Provided,N
7066724509,2018-03-05 12:20:55,2018-03-05 12:19:00,,Georgia,No Subject Provided,Y
4437604722,2018-03-05 12:20:57,2018-03-05 00:00:00,,Maryland,No Subject Provided,N
7732736136,2018-03-05 12:20:59,2018-03-01 13:32:00,Bowling Green,Ohio,No Subject Provided,Y
8155053277,2018-03-05 12:21:03,2018-03-05 09:32:00,Ada,Minnesota,Vacation  & timeshares,Y
6622346286,2018-03-05 12:21:04,2018-03-05 11:16:00,Bloomington,Minnesota,Other,Y
5612126415,2018-03-05 12:21:05,2018-03-05 11:19:00,Dunlap,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
8043247182,2018-03-05 12:21:08,2018-02-28 00:00:00,RESTON,Virginia,No Subject Provided,Y
9314785089,2018-03-05 12:21:10,2018-03-05 10:40:00,Clarksville,Tennessee,Medical  & prescriptions,Y
7072953748,2018-03-05 12:21:10,2018-02-28 07:56:00,,California,"Energy, solar,  & utilities",N
8505598008,2018-03-05 12:21:12,2018-02-19 16:48:00,,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
2814141710,2018-03-05 12:21:15,2018-02-20 16:04:00,,Texas,No Subject Provided,Y
4802100329,2018-03-05 12:21:23,2018-03-05 11:17:00,Panora,Iowa,Medical  & prescriptions,Y
4043346988,2018-03-05 12:21:25,2018-03-05 11:49:00,Lawrenceville,Georgia,"Reducing your debt (credit cards, mortgage, student loans)",Y
3142076368,2018-03-05 12:21:35,2018-03-05 11:20:00,,Missouri,No Subject Provided,Y
8142584309,2018-03-05 12:21:36,2018-03-05 10:01:00,,Pennsylvania,No Subject Provided,Y
,2018-03-05 12:21:37,2018-03-05 09:20:00,,California,Medical  & prescriptions,Y
3192106775,2018-03-05 12:21:37,2018-03-05 11:14:00,Troy,Michigan,Medical  & prescriptions,N
4042273935,2018-03-05 12:21:40,2018-03-05 12:03:00,,Georgia,No Subject Provided,Y
4062728392,2018-03-05 12:21:42,2018-03-05 08:10:00,Stevensville,Montana,No Subject Provided,N
8602383335,2018-03-05 12:21:43,2018-03-05 12:15:00,,New Hampshire,Warranties  & protection plans,Y
1646612354,2018-03-05 12:21:44,2018-03-05 12:17:00,Oxford,Connecticut,Computer  & technical support,Y
9703896360,2018-03-05 12:21:44,2018-03-05 21:43:00,Frisco,Colorado,No Subject Provided,Y
2199269733,2018-03-05 12:23:01,2018-03-05 00:00:00,,Indiana,No Subject Provided,N
,2018-03-05 12:22:02,2018-03-05 09:05:00,,California,No Subject Provided,
3606675419,2018-03-05 12:21:49,2018-03-01 12:15:00,,Washington,"Reducing your debt (credit cards, mortgage, student loans)",Y
3603985956,2018-03-05 12:21:51,2018-03-05 08:04:00,Ankeny,Iowa,"Calls pretending to be government, businesses, or family and friends",Y
4158191093,2018-03-05 12:21:51,2018-03-05 09:13:00,Oakland,California,Medical  & prescriptions,Y
4153351182,2018-03-05 12:21:51,2018-03-05 09:16:00,San Francisco,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
3187571463,2018-03-05 12:23:15,2018-03-05 00:00:00,,Colorado,No Subject Provided,N
2527541633,2018-03-05 12:21:55,2018-03-05 11:49:00,Gainesville,Florida,Dropped call or no message,N
6232409087,2018-03-05 12:21:55,2018-03-05 09:33:00,Littleton,Colorado,"Calls pretending to be government, businesses, or family and friends",Y
5713666353,2018-03-05 12:21:56,2018-03-05 10:22:00,RESTON,Virginia,No Subject Provided,Y
4082708484,2018-03-05 12:21:58,2018-03-05 12:18:00,Hicksville,New York,Dropped call or no message,N
8566308831,2018-03-05 12:21:58,2018-03-03 14:01:00,Willow Grove,Pennsylvania,Vacation  & timeshares,Y
9032940421,2018-03-05 12:22:02,2018-03-05 12:11:00,Fairmont,West Virginia,No Subject Provided,Y
3234193044,2018-03-05 12:22:06,2018-03-03 13:26:00,,California,No Subject Provided,N
9138514371,2018-03-05 12:22:08,2018-03-05 11:36:00,Cincinnati,Ohio,No Subject Provided,N
5076032995,2018-03-05 12:22:11,2018-02-14 18:25:00,Huntington Woods,Michigan,Dropped call or no message,N
3855194071,2018-03-05 12:22:13,2018-03-05 09:36:00,Ogden,Utah,Other,N
9096478212,2018-03-05 12:22:13,2018-03-05 12:18:00,,Michigan,"Lotteries, prizes  & sweepstakes",Y
2533559452,2018-03-05 12:22:15,2018-03-05 09:15:00,Puyallup,Washington,"Reducing your debt (credit cards, mortgage, student loans)",N
8442027242,2018-03-05 12:22:16,2018-03-05 08:15:00,Shoreline,Washington,Other,Y
2122202222,2018-03-05 12:22:17,2018-03-05 11:17:00,,Texas,Other,N
8775612272,2018-03-05 12:22:19,2018-03-05 08:00:00,Henderson,Nevada,No Subject Provided,Y
3144943456,2018-03-05 12:22:20,2018-03-05 11:12:00,St. Louis,Missouri,"Reducing your debt (credit cards, mortgage, student loans)",Y
2103143796,2018-03-05 12:22:21,2018-03-05 11:17:00,Helotes,Texas,Home improvement  & cleaning,N
5714843495,2018-03-05 12:22:22,2018-03-01 19:29:00,Washington,District of Columbia,Vacation  & timeshares,Y
7342280514,2018-03-05 12:22:24,2018-03-05 12:14:00,Sterling,Michigan,Other,N
4405392627,2018-03-05 12:22:25,2018-03-05 09:20:00,,Ohio,Medical  & prescriptions,Y
7857993579,2018-03-05 12:22:26,2018-03-05 12:10:00,,Pennsylvania,Dropped call or no message,Y
9736780540,2018-03-05 12:22:27,2018-03-05 12:07:00,,New Jersey,No Subject Provided,N
7732736136,2018-03-05 12:22:28,2018-03-02 13:08:00,Bowling Green,Ohio,No Subject Provided,Y
,2018-03-05 12:22:29,2018-03-05 09:20:00,Castro Valley,California,Medical  & prescriptions,Y
2522420832,2018-03-05 12:22:29,2018-03-05 10:53:00,Charlott,North Carolina,No Subject Provided,N
3234193044,2018-03-05 12:22:34,2018-03-05 08:15:00,,California,No Subject Provided,N
7854223018,2018-03-05 12:22:37,2018-03-05 11:11:00,Pensacola,Florida,"Calls pretending to be government, businesses, or family and friends",Y
8323765854,2018-03-05 12:22:38,2018-03-05 09:17:00,clearlake,California,No Subject Provided,N
9316911092,2018-03-05 12:22:39,2018-03-05 11:20:00,,Tennessee,No Subject Provided,Y
8774317784,2018-03-05 12:22:44,2018-03-05 09:19:00,PACIFIC GROVE,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
2814143217,2018-03-05 12:22:45,2018-02-21 10:37:00,,Texas,No Subject Provided,Y
8435031788,2018-03-05 12:24:04,2018-02-28 00:00:00,,South Carolina,No Subject Provided,N
5754140731,2018-03-05 12:22:47,2018-03-05 10:20:00,Nampa,Idaho,"Calls pretending to be government, businesses, or family and friends",Y
2156222285,2018-03-05 12:22:48,2018-03-05 11:11:00,Willow Grove,Pennsylvania,No Subject Provided,N
4702087861,2018-03-05 12:22:51,2018-03-05 11:11:00,Jefferson,Texas,"Calls pretending to be government, businesses, or family and friends",Y
5099952657,2018-03-05 12:22:53,2018-03-05 09:10:00,,Washington,Dropped call or no message,Y
8135339552,2018-03-05 12:22:57,2018-03-01 00:00:00,Boston,California,Charities,Y
7082706313,2018-03-05 12:22:59,2018-03-05 11:15:00,Chicago,Illinois,Other,Y
5714888123,2018-03-05 12:23:00,2018-03-03 21:20:00,Washington,Virginia,Vacation  & timeshares,Y
8045699511,2018-03-05 12:23:01,2018-03-05 09:36:00,Mechanicsville,Virginia,Vacation  & timeshares,Y
7133707983,2018-03-05 12:23:03,2018-03-05 11:50:00,,New Jersey,"Calls pretending to be government, businesses, or family and friends",Y
7602237501,2018-03-05 12:23:07,2018-03-05 09:17:00,San Jose,California,No Subject Provided,N
4132137106,2018-03-05 12:23:08,2018-03-05 08:30:00,New Braunfels,Texas,No Subject Provided,Y
3023169259,2018-03-05 12:23:08,2018-03-05 12:16:00,Stewartsville,New Jersey,Computer  & technical support,Y
2129204115,2018-03-05 12:23:10,2018-02-23 09:31:00,Grovetown,Georgia,Dropped call or no message,Y
8007526633,2018-03-05 12:23:14,2018-03-05 00:08:00,Flushing,New York,"Calls pretending to be government, businesses, or family and friends",N
7074849261,2018-03-05 12:24:29,2018-03-02 14:16:00,,Texas,No Subject Provided,N
4086065113,2018-03-05 12:23:14,2018-03-05 09:20:00,san jose,California,No Subject Provided,Y
8007526633,2018-03-05 12:23:14,2018-03-05 00:08:00,Flushing,New York,"Calls pretending to be government, businesses, or family and friends",N
7034954169,2018-03-05 12:23:17,2018-03-05 12:10:00,,Tennessee,"Calls pretending to be government, businesses, or family and friends",Y
7579171838,2018-03-05 12:23:18,2018-03-05 12:19:00,Henrico,Virginia,Medical  & prescriptions,Y
2107143519,2018-03-05 12:23:19,2018-03-05 11:15:00,,Oklahoma,Dropped call or no message,N
6177657907,2018-03-05 12:23:25,2018-03-05 12:21:00,south boston,Massachusetts,"Calls pretending to be government, businesses, or family and friends",Y
2812042177,2018-03-05 12:23:29,2018-03-05 09:21:00,,Virginia,Vacation  & timeshares,N
6166815761,2018-03-05 12:23:29,2018-03-05 11:20:00,Chicago,Illinois,"Calls pretending to be government, businesses, or family and friends",Y
7042354853,2018-03-05 12:23:29,2018-03-05 12:19:00,CHARLOTTE,North Carolina,Dropped call or no message,N
3055702774,2018-03-05 12:25:05,2017-11-22 19:37:00,,Florida,No Subject Provided,N
3038888650,2018-03-05 12:23:40,2018-03-05 09:40:00,Littleton,Colorado,"Reducing your debt (credit cards, mortgage, student loans)",N
3123925172,2018-03-05 12:23:40,2018-03-05 11:11:00,pensacola,Florida,Other,Y
8183342353,2018-03-05 12:23:42,2018-03-05 09:12:00,Agoura Hills,California,Home improvement  & cleaning,N
4155677155,2018-03-05 12:23:42,2018-03-05 09:21:00,San Francisco,California,Medical  & prescriptions,Y
4132137106,2018-03-05 12:23:43,2018-03-05 11:10:00,Oxford,Connecticut,"Reducing your debt (credit cards, mortgage, student loans)",Y
9794013294,2018-03-05 12:23:51,2018-03-05 11:19:00,,Texas,No Subject Provided,N
5035030303,2018-03-05 12:23:53,2018-03-05 08:36:00,,Oregon,Home improvement  & cleaning,Y
7472009593,2018-03-05 12:23:54,2018-03-05 11:19:00,,Illinois,"Calls pretending to be government, businesses, or family and friends",Y
7732736136,2018-03-05 12:23:55,2018-03-02 16:23:00,Bowling Green,Ohio,No Subject Provided,Y
4698544335,2018-03-05 12:23:58,2018-03-05 10:07:00,,New Hampshire,Dropped call or no message,Y
9373652168,2018-03-05 12:24:00,2018-03-05 12:20:00,Gaithersburg,Maryland,"Reducing your debt (credit cards, mortgage, student loans)",Y
3865168300,2018-03-05 12:24:04,2018-03-05 08:50:00,Porterville,California,No Subject Provided,N
4026707898,2018-03-05 12:24:06,2018-03-05 11:18:00,Omaha,Nebraska,"Reducing your debt (credit cards, mortgage, student loans)",Y
1111111111,2018-03-05 12:24:11,2018-03-05 11:33:00,Pittsford,New York,Computer  & technical support,Y
7326974565,2018-03-05 12:24:11,2018-03-05 12:16:00,,New Jersey,Dropped call or no message,Y
4024722023,2018-03-05 12:24:12,2018-03-05 11:04:00,Omaha,Nebraska,"Lotteries, prizes  & sweepstakes",Y
,2018-03-05 12:24:14,2018-03-05 12:30:00,,Ohio,No Subject Provided,Y
2762998663,2018-03-05 12:24:15,2018-03-05 09:05:00,Seal Rock,Oregon,"Reducing your debt (credit cards, mortgage, student loans)",Y
7815843143,2018-03-05 12:24:24,2018-03-05 12:14:00,,Florida,"Calls pretending to be government, businesses, or family and friends",Y
8013458901,2018-03-05 12:24:25,2018-03-05 10:58:00,,Minnesota,"Reducing your debt (credit cards, mortgage, student loans)",Y
6785919654,2018-03-05 12:24:28,2018-03-03 12:10:00,Alpharetta,Georgia,No Subject Provided,Y
7133707983,2018-03-05 12:24:35,2018-03-05 12:00:00,WESTFIELD,New Jersey,Other,Y
7274214024,2018-03-05 12:24:35,2018-03-05 12:22:00,,Florida,Vacation  & timeshares,Y
8003066062,2018-03-05 12:24:36,2018-03-05 12:20:00,,Delaware,"Reducing your debt (credit cards, mortgage, student loans)",Y
9412512566,2018-03-05 12:24:37,2018-03-05 11:41:00,Covington,Kentucky,Vacation  & timeshares,N
2365478252,2018-03-05 12:24:43,2018-03-05 12:23:00,,Maryland,"Calls pretending to be government, businesses, or family and friends",N
7043430237,2018-03-05 12:24:45,2018-03-05 12:22:00,,Michigan,Computer  & technical support,N
3152151212,2018-03-05 12:24:48,2018-03-05 12:19:00,Ambler,Pennsylvania,Home improvement  & cleaning,Y
9187420917,2018-03-05 12:24:49,2018-02-28 12:56:00,,Alabama,No Subject Provided,Y
8779614414,2018-03-05 12:24:49,2018-03-02 13:37:00,Voorheesville,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
9198175266,2018-03-05 12:24:49,2018-03-05 10:37:00,Raleigh,North Carolina,No Subject Provided,N
7042282050,2018-03-05 12:24:50,2018-03-05 11:33:00,Charlotte,North Carolina,No Subject Provided,N
9768529931,2018-03-05 12:24:51,2018-03-05 08:33:00,clearlake,California,No Subject Provided,N
6363225061,2018-03-05 12:24:56,2018-03-05 12:22:00,Millerton,New York,No Subject Provided,N
7037404301,2018-03-05 12:24:58,2018-03-05 12:22:00,,Virginia,"Reducing your debt (credit cards, mortgage, student loans)",Y
6035744919,2018-03-05 12:25:02,2018-03-05 12:13:00,,New Hampshire,No Subject Provided,Y
9373652168,2018-03-05 12:25:04,2018-03-05 12:20:00,Gaithersburg,Maryland,"Reducing your debt (credit cards, mortgage, student loans)",Y
4157284462,2018-03-05 12:25:07,2018-03-05 09:23:00,,California,Medical  & prescriptions,N
2533474251,2018-03-05 12:25:12,2018-03-02 16:29:00,Tacoma,Washington,Dropped call or no message,Y
2673881837,2018-03-05 12:25:14,2018-03-05 12:17:00,,Maryland,No Subject Provided,N
5102096055,2018-03-05 12:25:17,2018-03-05 09:21:00,Castro Valley,California,Medical  & prescriptions,Y
,2018-03-05 12:25:18,2018-03-04 12:15:00,,Pennsylvania,No Subject Provided,Y
5033675635,2018-03-05 12:25:18,2018-03-05 09:17:00,newberg,Oregon,Vacation  & timeshares,Y
6084058171,2018-03-05 12:25:18,2018-03-05 09:03:00,Porterville,California,No Subject Provided,N
4074509281,2018-03-05 12:25:19,2018-03-05 12:18:00,Orlando,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
9198173679,2018-03-05 12:25:25,2018-03-05 10:17:00,Raleigh,North Carolina,No Subject Provided,N
2146868469,2018-03-05 12:25:26,2018-03-05 11:22:00,Fort Worth,Texas,"Calls pretending to be government, businesses, or family and friends",Y
8155057275,2018-03-05 12:25:29,2018-03-01 16:41:00,Ada,Illinois,Vacation  & timeshares,Y
8506865720,2018-03-05 12:25:30,2018-03-05 11:20:00,Milton,Florida,"Reducing your debt (credit cards, mortgage, student loans)",N
,2018-03-05 12:25:32,2018-03-05 12:24:00,south bend,Indiana,Medical  & prescriptions,Y
3054906521,2018-03-05 12:25:33,2018-03-03 16:25:00,Bowling Green,Ohio,No Subject Provided,Y
4084558470,2018-03-05 12:25:40,2018-03-05 09:10:00,Los Gatos,California,Vacation  & timeshares,N
7407629076,2018-03-05 12:25:41,2018-03-05 12:07:00,,Oregon,No Subject Provided,N
9042048276,2018-03-05 12:25:53,2018-03-05 12:24:00,Ridgefield,New Jersey,Other,Y
2129200593,2018-03-05 12:25:53,2018-02-23 10:11:00,Grovetown,Georgia,"Reducing your debt (credit cards, mortgage, student loans)",Y
7754992366,2018-03-05 12:25:57,2018-03-05 09:55:00,Raleigh,North Carolina,No Subject Provided,N
7177068857,2018-03-05 12:25:58,2018-03-05 11:21:00,,Missouri,No Subject Provided,Y
4155683426,2018-03-05 12:25:59,2018-03-05 09:19:00,Daly City,California,Medical  & prescriptions,Y
5418687666,2018-03-05 12:26:01,2018-03-05 07:14:00,Eugene,Oregon,No Subject Provided,Y
7012047037,2018-03-05 12:26:03,2018-03-05 08:43:00,fargo,North Dakota,Other,Y
2143776798,2018-03-05 12:26:05,2018-03-05 12:24:00,merritt island,Florida,Medical  & prescriptions,N
3124155964,2018-03-05 12:26:07,2018-03-02 20:47:00,Burbank,Illinois,Dropped call or no message,N
4084587503,2018-03-05 12:26:07,2018-03-05 11:20:00,Hawthorn Woods,Illinois,"Calls pretending to be government, businesses, or family and friends",Y
7203583213,2018-03-05 12:26:08,2018-03-05 00:00:00,Woodland park,Colorado,No Subject Provided,Y
9769389133,2018-03-05 12:26:08,2018-03-05 12:17:00,Jeddo,Michigan,No Subject Provided,N
3862192594,2018-03-05 12:26:09,2018-03-05 12:15:00,DELTONA,Florida,Computer  & technical support,Y
2145382008,2018-03-05 12:26:20,2018-03-05 11:21:00,Bossier City,Louisiana,No Subject Provided,Y
7024039737,2018-03-05 12:26:22,2018-03-05 09:13:00,Henderson,Nevada,Vacation  & timeshares,N
6092255799,2018-03-05 12:26:23,2018-03-05 12:22:00,Venice,Florida,Computer  & technical support,N
8557293814,2018-03-05 12:27:42,2018-03-05 10:15:00,,Oklahoma,No Subject Provided,N
7272029655,2018-03-05 12:26:26,2018-03-05 09:24:00,,Nevada,Dropped call or no message,Y
4402133719,2018-03-05 12:26:26,2018-03-05 12:22:00,,Ohio,"Reducing your debt (credit cards, mortgage, student loans)",Y
7032987033,2018-03-05 12:26:27,2018-02-28 13:31:00,Bethesda,Maryland,No Subject Provided,Y
8039798824,2018-03-05 12:26:30,2018-03-05 12:14:00,Lake City,Michigan,Medical  & prescriptions,Y
5614069249,2018-03-05 12:26:32,2018-03-03 14:17:00,North Port,Florida,Charities,Y
9013594156,2018-03-05 12:26:34,2018-03-05 11:07:00,,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",N
4805258095,2018-03-05 12:26:36,2018-03-05 11:24:00,,Illinois,No Subject Provided,N
8039798824,2018-03-05 12:26:40,2018-03-05 12:14:00,Lake City,Michigan,Medical  & prescriptions,Y
8327301445,2018-03-05 12:26:41,2018-03-05 11:15:00,,Texas,Charities,Y
8182371586,2018-03-05 12:26:48,2018-03-03 09:00:00,san fernando,California,No Subject Provided,Y
8435086148,2018-03-05 12:28:00,2018-02-26 14:45:00,,New York,No Subject Provided,N
9542925756,2018-03-05 12:26:52,2018-03-05 11:24:00,,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
7078774136,2018-03-05 12:26:53,2018-03-02 12:30:00,clearlake,California,No Subject Provided,N
9132707128,2018-03-05 12:26:59,2018-03-05 11:24:00,Waterford,Michigan,Medical  & prescriptions,N
7177089595,2018-03-05 12:27:01,2018-03-05 12:23:00,,Pennsylvania,Warranties  & protection plans,Y
8104075794,2018-03-05 12:27:01,2018-03-05 12:18:00,Port Huron,Michigan,Charities,Y
3122268766,2018-03-05 12:27:03,2018-03-05 11:20:00,Chicago,Illinois,Vacation  & timeshares,N
7735361673,2018-03-05 12:27:04,2018-03-05 11:23:00,COUNTRY CLUB HILLS,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",N
6622795129,2018-03-05 12:27:05,2018-03-05 10:34:00,Iuka,Mississippi,Dropped call or no message,Y
6206362309,2018-03-05 12:27:09,2018-03-05 12:23:00,,New Hampshire,No Subject Provided,Y
2053418250,2018-03-05 12:27:09,2018-03-01 15:27:00,,Alabama,No Subject Provided,Y
3233150403,2018-03-05 12:27:14,2018-03-05 11:56:00,,Florida,No Subject Provided,N
8182371586,2018-03-05 12:27:24,2018-03-04 09:00:00,san fernando,California,No Subject Provided,Y
2312770302,2018-03-05 12:27:26,2018-03-05 10:24:00,Oro Valley,Arizona,"Calls pretending to be government, businesses, or family and friends",Y
7272029655,2018-03-05 12:27:26,2018-03-05 09:22:00,Sherwood,Oregon,"Reducing your debt (credit cards, mortgage, student loans)",Y
77549992366,2018-03-05 12:27:28,2018-03-05 10:58:00,Bowling Green,Ohio,No Subject Provided,Y
,2018-03-05 12:27:29,2018-03-02 02:16:00,,California,"Reducing your debt (credit cards, mortgage, student loans)",N
7069101834,2018-03-05 12:27:31,2018-02-23 10:55:00,Grovetown,Georgia,Dropped call or no message,Y
6032639829,2018-03-05 12:27:35,2018-03-05 12:19:00,Greenfield,New Hampshire,Vacation  & timeshares,N
8045438807,2018-03-05 12:27:40,2018-03-05 12:22:00,,Virginia,Vacation  & timeshares,Y
8155056908,2018-03-05 12:27:41,2018-03-01 12:29:00,Ada,Minnesota,Vacation  & timeshares,Y
3054506356,2018-03-05 12:27:43,2018-03-05 12:25:00,,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
6023262935,2018-03-05 12:27:53,2018-03-05 10:26:00,Phoenix,Arizona,Warranties  & protection plans,Y
